num,send_time,sender,troughput,head,lat_id,long_id
7733,38.4545,1303455736,0.089018,180,0,0
7734,38.4547,2044897763,0.0890289,180,0,0
7735,38.4548,424238335,0.0890403,180,0,0
7736,38.4558,783368690,0.0890494,180,0,0
7737,38.4565,1649760492,0.0890594,180,6.20153e-91,1.17119e+166
7738,38.4568,1350490027,0.0890702,180,0,0
7739,38.4574,1967513926,0.0890804,180,0,0
7740,38.4576,1102520059,0.0890914,180,0,0
7741,38.458,1025202362,0.0891019,180,0,0
7742,38.4584,719885386,0.0891126,180,0,0
7743,38.4587,1189641421,0.0891233,180,0,0
7744,38.4596,596516649,0.0891328,180,0,0
7745,38.4706,1714636915,0.0891189,90,222.426,-0.0502354
7746,38.4738,1681692777,0.0891228,90,209.537,0.0117444
7747,38.4748,1957747793,0.0891321,90,235.587,-0.100844
7748,38.4785,846930886,0.0891351,90,196.623,0.0107936
7749,38.5184,1804289383,0.0890541,90,183.411,0.0234659
7750,38.5514,1365180540,0.0889895,180,0,0
7751,38.5515,1540383426,0.0890007,180,0,0
7752,38.5539,304089172,0.0890067,180,4.67368e-310,4.67368e-310
7753,38.5545,1303455736,0.0890167,180,0,0
7754,38.5547,2044897763,0.0890276,180,0,0
7755,38.5548,424238335,0.089039,180,0,0
7756,38.5558,783368690,0.0890481,180,0,0
7757,38.5565,1649760492,0.0890581,180,6.20153e-91,1.17119e+166
7758,38.5568,1350490027,0.0890688,180,0,0
7759,38.5574,1967513926,0.089079,180,0,0
7760,38.5576,1102520059,0.0890899,180,0,0
7761,38.558,1025202362,0.0891005,180,0,0
7762,38.5584,719885386,0.0891111,180,0,0
7763,38.5587,1189641421,0.0891218,180,0,0
7764,38.5596,596516649,0.0891313,180,0,0
7765,38.5706,1714636915,0.0891173,90,221.262,-0.0112901
7766,38.5738,1681692777,0.0891213,90,208.376,0.0456031
7767,38.5748,1957747793,0.0891306,90,234.41,-0.0141537
7768,38.5785,846930886,0.0891335,90,195.311,0.0100652
7769,38.6184,1804289383,0.0890527,90,182.101,0.0234582
7770,38.6514,1365180540,0.0889883,180,0,0
7771,38.6515,1540383426,0.0889995,180,0,0
7772,38.6539,304089172,0.0890055,180,4.67368e-310,4.67368e-310
7773,38.6545,1303455736,0.0890155,180,0,0
7774,38.6547,2044897763,0.0890264,180,0,0
7775,38.6548,424238335,0.0890377,180,0,0
7776,38.6558,783368690,0.0890468,180,0,0
7777,38.6565,1649760492,0.0890567,180,6.20153e-91,1.17119e+166
7778,38.6568,1350490027,0.0890674,180,0,0
7779,38.6574,1967513926,0.0890776,180,0,0
7780,38.6576,1102520059,0.0890885,180,0,0
7781,38.658,1025202362,0.089099,180,0,0
7782,38.6584,719885386,0.0891096,180,0,0
7783,38.6587,1189641421,0.0891203,180,0,0
7784,38.6596,596516649,0.0891297,180,0,0
7785,38.6706,1714636915,0.0891158,90,219.953,-0.0438335
7786,38.6738,1681692777,0.0891197,90,207.069,0.033339
7787,38.6748,1957747793,0.089129,90,233.085,-0.0670331
7788,38.6785,846930886,0.089132,90,194,0.0110722
7789,38.7184,1804289383,0.0890514,90,180.79,0.0234502
7790,38.7514,1365180540,0.0889872,180,0,0
7791,38.7515,1540383426,0.0889983,180,0,0
7792,38.7539,304089172,0.0890042,180,4.67368e-310,4.67368e-310
7793,38.7545,1303455736,0.0890142,180,0,0
7794,38.7547,2044897763,0.0890251,180,0,0
7795,38.7548,424238335,0.0890364,180,0,0
7796,38.7558,783368690,0.0890454,180,0,0
7797,38.7565,1649760492,0.0890553,180,6.20153e-91,1.17119e+166
7798,38.7568,1350490027,0.0890661,180,0,0
7799,38.7574,1967513926,0.0890762,180,0,0
7800,38.7576,1102520059,0.0890871,180,0,0
7801,38.758,1025202362,0.0890975,180,0,0
7802,38.7584,719885386,0.0891081,180,0,0
7803,38.7587,1189641421,0.0891188,180,0,0
7804,38.7596,596516649,0.0891282,180,0,0
7805,38.7706,1714636915,0.0891143,90,218.643,-0.0428329
7806,38.7738,1681692777,0.0891182,90,205.617,0.014148
7807,38.7748,1957747793,0.0891275,90,231.613,-0.100885
7808,38.7785,846930886,0.0891304,90,192.689,0.0126519
7809,38.8184,1804289383,0.08905,90,179.48,0.0234424
7810,38.8514,1365180540,0.088986,180,0,0
7811,38.8515,1540383426,0.0889971,180,0,0
7812,38.8539,304089172,0.089003,180,4.67368e-310,4.67368e-310
7813,38.8545,1303455736,0.089013,180,0,0
7814,38.8547,2044897763,0.0890238,180,0,0
7815,38.8548,424238335,0.0890351,180,0,0
7816,38.8558,783368690,0.0890441,180,0,0
7817,38.8565,1649760492,0.089054,180,6.20153e-91,1.17119e+166
7818,38.8568,1350490027,0.0890647,180,0,0
7819,38.8574,1967513926,0.0890748,180,0,0
7820,38.8576,1102520059,0.0890857,180,0,0
7821,38.858,1025202362,0.0890961,180,0,0
7822,38.8584,719885386,0.0891067,180,0,0
7823,38.8587,1189641421,0.0891173,180,0,0
7824,38.8596,596516649,0.0891267,180,0,0
7825,38.8706,1714636915,0.0891128,90,217.189,-0.0425007
7826,38.8738,1681692777,0.0891167,90,204.311,0.0164745
7827,38.8748,1957747793,0.089126,90,230.29,-0.0807051
7828,38.8785,846930886,0.0891289,90,191.379,0.0135356
7829,38.9184,1804289383,0.0890487,90,178.024,0.023435
7830,38.9514,1365180540,0.0889848,180,0,0
7831,38.9515,1540383426,0.0889959,180,0,0
7832,38.9539,304089172,0.0890018,180,4.67368e-310,4.67368e-310
7833,38.9545,1303455736,0.0890117,180,0,0
7834,38.9547,2044897763,0.0890226,180,0,0
7835,38.9548,424238335,0.0890338,180,0,0
7836,38.9558,783368690,0.0890428,180,0,0
7837,38.9565,1649760492,0.0890527,180,6.20153e-91,1.17119e+166
7838,38.9568,1350490027,0.0890633,180,0,0
7839,38.9574,1967513926,0.0890734,180,0,0
7840,38.9576,1102520059,0.0890842,180,0,0
7841,38.958,1025202362,0.0890946,180,0,0
7842,38.9584,719885386,0.0891052,180,0,0
7843,38.9587,1189641421,0.0891158,180,0,0
7844,38.9596,596516649,0.0891251,180,0,0
7845,38.9706,1714636915,0.0891114,90,216.027,-0.0218026
7846,38.9738,1681692777,0.0891152,90,203.15,0.0548839
7847,38.9748,1957747793,0.0891244,90,228.968,-0.0614282
7848,38.9785,846930886,0.0891274,90,190.07,0.0379931
7849,39.0184,1804289383,0.0890474,90,176.713,0.0234269
7850,39.0514,1365180540,0.0889837,180,0,0
7851,39.0515,1540383426,0.0889947,180,0,0
7852,39.0539,304089172,0.0890006,180,4.67368e-310,4.67368e-310
7853,39.0545,1303455736,0.0890105,180,0,0
7854,39.0547,2044897763,0.0890213,180,0,0
7855,39.0548,424238335,0.0890325,180,0,0
7856,39.0558,783368690,0.0890415,180,0,0
7857,39.0565,1649760492,0.0890513,180,6.20153e-91,1.17119e+166
7858,39.0568,1350490027,0.089062,180,0,0
7859,39.0574,1967513926,0.089072,180,0,0
7860,39.0576,1102520059,0.0890828,180,0,0
7861,39.058,1025202362,0.0890932,180,0,0
7862,39.0584,719885386,0.0891037,180,0,0
7863,39.0587,1189641421,0.0891143,180,0,0
7864,39.0596,596516649,0.0891236,180,0,0
7865,39.0706,1714636915,0.0891099,90,214.718,-0.054983
7866,39.0738,1681692777,0.0891137,90,201.844,0.0549187
7867,39.0748,1957747793,0.0891229,90,227.646,-0.100784
7868,39.0785,846930886,0.0891258,90,188.759,0.0377752
7869,39.1184,1804289383,0.0890461,90,175.403,0.02342
7870,39.1514,1365180540,0.0889825,180,0,0
7871,39.1515,1540383426,0.0889935,180,0,0
7872,39.1539,304089172,0.0889994,180,4.67368e-310,4.67368e-310
7873,39.1545,1303455736,0.0890093,180,0,0
7874,39.1547,2044897763,0.0890201,180,0,0
7875,39.1548,424238335,0.0890312,180,0,0
7876,39.1558,783368690,0.0890402,180,0,0
7877,39.1565,1649760492,0.08905,180,6.20153e-91,1.17119e+166
7878,39.1568,1350490027,0.0890606,180,0,0
7879,39.1574,1967513926,0.0890706,180,0,0
7880,39.1576,1102520059,0.0890814,180,0,0
7881,39.158,1025202362,0.0890918,180,0,0
7882,39.1584,719885386,0.0891023,180,0,0
7883,39.1587,1189641421,0.0891128,180,0,0
7884,39.1596,596516649,0.0891221,180,0,0
7885,39.1706,1714636915,0.0891084,90,213.41,-0.0525863
7886,39.1738,1681692777,0.0891122,90,200.392,0.0322308
7887,39.1748,1957747793,0.0891214,90,226.325,-0.0980389
7888,39.1785,846930886,0.0891243,90,187.449,0.037529
7889,39.2184,1804289383,0.0890448,90,174.092,0.0234136
7890,39.2514,1365180540,0.0889814,180,0,0
7891,39.2515,1540383426,0.0889923,180,0,0
7892,39.2539,304089172,0.0889983,180,4.67368e-310,4.67368e-310
7893,39.2545,1303455736,0.0890081,180,0,0
7894,39.2547,2044897763,0.0890188,180,0,0
7895,39.2548,424238335,0.08903,180,0,0
7896,39.2558,783368690,0.0890389,180,0,0
7897,39.2565,1649760492,0.0890487,180,6.20153e-91,1.17119e+166
7898,39.2568,1350490027,0.0890593,180,0,0
7899,39.2574,1967513926,0.0890692,180,0,0
7900,39.2576,1102520059,0.08908,180,0,0
7901,39.258,1025202362,0.0890903,180,0,0
7902,39.2584,719885386,0.0891008,180,0,0
7903,39.2587,1189641421,0.0891113,180,0,0
7904,39.2596,596516649,0.0891206,180,0,0
7905,39.2706,1714636915,0.0891069,90,211.958,-0.0514966
7906,39.2738,1681692777,0.0891108,90,199.085,0.0311212
7907,39.2748,1957747793,0.0891199,90,225.007,-0.0720737
7908,39.2785,846930886,0.0891228,90,185.992,0.0113516
7909,39.3184,1804289383,0.0890435,90,172.781,0.0234074
7910,39.3514,1365180540,0.0889803,180,0,0
7911,39.3515,1540383426,0.0889912,180,0,0
7912,39.3539,304089172,0.0889971,180,4.67368e-310,4.67368e-310
7913,39.3545,1303455736,0.0890069,180,0,0
7914,39.3547,2044897763,0.0890176,180,0,0
7915,39.3548,424238335,0.0890287,180,0,0
7916,39.3558,783368690,0.0890376,180,0,0
7917,39.3565,1649760492,0.0890474,180,6.20153e-91,1.17119e+166
7918,39.3568,1350490027,0.0890579,180,0,0
7919,39.3574,1967513926,0.0890679,180,0,0
7920,39.3576,1102520059,0.0890786,180,0,0
7921,39.358,1025202362,0.0890889,180,0,0
7922,39.3584,719885386,0.0890994,180,0,0
7923,39.3587,1189641421,0.0891099,180,0,0
7924,39.3596,596516649,0.0891191,180,0,0
7925,39.3706,1714636915,0.0891055,90,210.797,-0.00953714
7926,39.3738,1681692777,0.0891093,90,197.777,0.0367633
7927,39.3748,1957747793,0.0891184,90,223.689,-0.050669
7928,39.3785,846930886,0.0891213,90,184.826,0.0369293
7929,39.4184,1804289383,0.0890422,90,171.471,0.0234002
7930,39.4514,1365180540,0.0889791,180,0,0
7931,39.4515,1540383426,0.08899,180,0,0
7932,39.4539,304089172,0.0889959,180,4.67368e-310,4.67368e-310
7933,39.4545,1303455736,0.0890057,180,0,0
7934,39.4547,2044897763,0.0890164,180,0,0
7935,39.4548,424238335,0.0890274,180,0,0
7936,39.4558,783368690,0.0890364,180,0,0
7937,39.4565,1649760492,0.0890461,180,6.20153e-91,1.17119e+166
7938,39.4568,1350490027,0.0890566,180,0,0
7939,39.4574,1967513926,0.0890665,180,0,0
7940,39.4576,1102520059,0.0890773,180,0,0
7941,39.458,1025202362,0.0890875,180,0,0
7942,39.4584,719885386,0.0890979,180,0,0
7943,39.4587,1189641421,0.0891084,180,0,0
7944,39.4596,596516649,0.0891176,180,0,0
7945,39.4706,1714636915,0.089104,90,209.492,-0.0253759
7946,39.4738,1681692777,0.0891078,90,196.614,0.0533346
7947,39.4748,1957747793,0.089117,90,222.372,-0.0682261
7948,39.4785,846930886,0.0891198,90,183.514,0.0365948
7949,39.5184,1804289383,0.0890409,90,170.16,0.0233962
7950,39.5514,1365180540,0.088978,180,0,0
7951,39.5515,1540383426,0.0889889,180,0,0
7952,39.5539,304089172,0.0889947,180,4.67368e-310,4.67368e-310
7953,39.5545,1303455736,0.0890045,180,0,0
7954,39.5547,2044897763,0.0890151,180,0,0
7955,39.5548,424238335,0.0890262,180,0,0
7956,39.5558,783368690,0.0890351,180,0,0
7957,39.5565,1649760492,0.0890448,180,6.20153e-91,1.17119e+166
7958,39.5568,1350490027,0.0890553,180,0,0
7959,39.5574,1967513926,0.0890652,180,0,0
7960,39.5576,1102520059,0.0890759,180,0,0
7961,39.558,1025202362,0.0890861,180,0,0
7962,39.5584,719885386,0.0890965,180,0,0
7963,39.5587,1189641421,0.0891069,180,0,0
7964,39.5596,596516649,0.0891162,180,0,0
7965,39.5706,1714636915,0.0891026,90,208.187,-0.0303106
7966,39.5738,1681692777,0.0891064,90,195.16,0.0280907
7967,39.5748,1957747793,0.0891155,90,221.055,-0.086022
7968,39.5785,846930886,0.0891183,90,182.202,0.0362352
7969,39.6184,1804289383,0.0890396,90,168.849,0.0233907
7970,39.6514,1365180540,0.0889769,180,0,0
7971,39.6515,1540383426,0.0889877,180,0,0
7972,39.6539,304089172,0.0889936,180,4.67368e-310,4.67368e-310
7973,39.6545,1303455736,0.0890033,180,0,0
7974,39.6547,2044897763,0.0890139,180,0,0
7975,39.6548,424238335,0.089025,180,0,0
7976,39.6558,783368690,0.0890338,180,0,0
7977,39.6565,1649760492,0.0890435,180,6.20153e-91,1.17119e+166
7978,39.6568,1350490027,0.089054,180,0,0
7979,39.6574,1967513926,0.0890638,180,0,0
7980,39.6576,1102520059,0.0890745,180,0,0
7981,39.658,1025202362,0.0890847,180,0,0
7982,39.6584,719885386,0.0890951,180,0,0
7983,39.6587,1189641421,0.0891055,180,0,0
7984,39.6596,596516649,0.0891147,180,0,0
7985,39.6706,1714636915,0.0891012,90,206.883,-0.00274442
7986,39.6738,1681692777,0.089105,90,193.85,0.026777
7987,39.6748,1957747793,0.089114,90,219.74,-0.054309
7988,39.6785,846930886,0.0891169,90,180.889,0.0358585
7989,39.7184,1804289383,0.0890383,90,167.539,0.023387
7990,39.7514,1365180540,0.0889758,180,0,0
7991,39.7515,1540383426,0.0889866,180,0,0
7992,39.7539,304089172,0.0889924,180,4.67368e-310,4.67368e-310
7993,39.7545,1303455736,0.0890021,180,0,0
7994,39.7547,2044897763,0.0890127,180,0,0
7995,39.7548,424238335,0.0890237,180,0,0
7996,39.7558,783368690,0.0890326,180,0,0
7997,39.7565,1649760492,0.0890422,180,6.20153e-91,1.17119e+166
7998,39.7568,1350490027,0.0890527,180,0,0
7999,39.7574,1967513926,0.0890625,180,0,0
8000,39.7576,1102520059,0.0890731,180,0,0
8001,39.758,1025202362,0.0890833,180,0,0
8002,39.7584,719885386,0.0890937,180,0,0
8003,39.7587,1189641421,0.0891041,180,0,0
8004,39.7596,596516649,0.0891132,180,0,0
8005,39.7706,1714636915,0.0890997,90,205.434,-0.0410995
8006,39.7738,1681692777,0.0891035,90,192.541,0.0275077
8007,39.7748,1957747793,0.0891126,90,218.425,-0.0551051
8008,39.7785,846930886,0.0891154,90,179.431,0.00947198
8009,39.8184,1804289383,0.0890371,90,166.228,0.0233816
8010,39.8514,1365180540,0.0889746,180,0,0
8011,39.8515,1540383426,0.0889854,180,0,0
8012,39.8539,304089172,0.0889913,180,4.67368e-310,4.67368e-310
8013,39.8545,1303455736,0.0890009,180,0,0
8014,39.8547,2044897763,0.0890115,180,0,0
8015,39.8548,424238335,0.0890225,180,0,0
8016,39.8558,783368690,0.0890313,180,0,0
8017,39.8565,1649760492,0.0890409,180,6.20153e-91,1.17119e+166
8018,39.8568,1350490027,0.0890514,180,0,0
8019,39.8574,1967513926,0.0890612,180,0,0
8020,39.8576,1102520059,0.0890718,180,0,0
8021,39.858,1025202362,0.089082,180,0,0
8022,39.8584,719885386,0.0890923,180,0,0
8023,39.8587,1189641421,0.0891026,180,0,0
8024,39.8596,596516649,0.0891118,180,0,0
8025,39.8706,1714636915,0.0890983,90,204.13,-0.0346587
8026,39.8738,1681692777,0.0891021,90,191.086,0.0128563
8027,39.8748,1957747793,0.0891111,90,216.965,-0.0761209
8028,39.8785,846930886,0.0891139,90,178.12,0.0105214
8029,39.9184,1804289383,0.0890358,90,164.917,0.0233766
8030,39.9514,1365180540,0.0889735,180,0,0
8031,39.9515,1540383426,0.0889843,180,0,0
8032,39.9539,304089172,0.0889901,180,4.67368e-310,4.67368e-310
8033,39.9545,1303455736,0.0889998,180,0,0
8034,39.9547,2044897763,0.0890103,180,0,0
8035,39.9548,424238335,0.0890213,180,0,0
8036,39.9558,783368690,0.0890301,180,0,0
8037,39.9565,1649760492,0.0890397,180,6.20153e-91,1.17119e+166
8038,39.9568,1350490027,0.0890501,180,0,0
8039,39.9574,1967513926,0.0890599,180,0,0
8040,39.9576,1102520059,0.0890704,180,0,0
8041,39.958,1025202362,0.0890806,180,0,0
8042,39.9584,719885386,0.0890909,180,0,0
8043,39.9587,1189641421,0.0891012,180,0,0
8044,39.9596,596516649,0.0891103,180,0,0
8045,39.9706,1714636915,0.0890969,90,202.827,-0.0078553
8046,39.9738,1681692777,0.0891007,90,189.923,0.0370436
8047,39.9748,1957747793,0.0891097,90,215.651,-0.0502168
8048,39.9785,846930886,0.0891125,90,176.809,0.0115319
8049,40.0184,1804289383,0.0890345,90,163.461,0.0233707
8050,40.0514,1365180540,0.0889724,180,0,0
8051,40.0515,1540383426,0.0889832,180,0,0
8052,40.0539,304089172,0.088989,180,4.67368e-310,4.67368e-310
8053,40.0545,1303455736,0.0889986,180,0,0
8054,40.0547,2044897763,0.0890091,180,0,0
8055,40.0548,424238335,0.08902,180,0,0
8056,40.0558,783368690,0.0890288,180,0,0
8057,40.0565,1649760492,0.0890384,180,6.20153e-91,1.17119e+166
8058,40.0568,1350490027,0.0890488,180,0,0
8059,40.0574,1967513926,0.0890585,180,0,0
8060,40.0576,1102520059,0.0890691,180,0,0
8061,40.058,1025202362,0.0890792,180,0,0
8062,40.0584,719885386,0.0890895,180,0,0
8063,40.0587,1189641421,0.0890998,180,0,0
8064,40.0596,596516649,0.0891089,180,0,0
8065,40.0706,1714636915,0.0890955,90,201.524,-0.0323756
8066,40.0738,1681692777,0.0890992,90,188.615,0.0557442
8067,40.0748,1957747793,0.0891082,90,214.483,-0.0364039
8068,40.0785,846930886,0.089111,90,175.644,0.0544278
8069,40.1184,1804289383,0.0890333,90,162.15,0.0233661
8070,40.1514,1365180540,0.0889713,180,0,0
8071,40.1515,1540383426,0.0889821,180,0,0
8072,40.1539,304089172,0.0889878,180,4.67368e-310,4.67368e-310
8073,40.1545,1303455736,0.0889974,180,0,0
8074,40.1547,2044897763,0.0890079,180,0,0
8075,40.1548,424238335,0.0890188,180,0,0
8076,40.1558,783368690,0.0890276,180,0,0
8077,40.1565,1649760492,0.0890371,180,6.20153e-91,1.17119e+166
8078,40.1568,1350490027,0.0890475,180,0,0
8079,40.1574,1967513926,0.0890572,180,0,0
8080,40.1576,1102520059,0.0890678,180,0,0
8081,40.158,1025202362,0.0890779,180,0,0
8082,40.1584,719885386,0.0890881,180,0,0
8083,40.1587,1189641421,0.0890984,180,0,0
8084,40.1596,596516649,0.0891075,180,0,0
8085,40.1706,1714636915,0.0890941,90,200.22,-0.0356069
8086,40.1738,1681692777,0.0890978,90,187.307,0.0508183
8087,40.1748,1957747793,0.0891068,90,213.024,-0.0776709
8088,40.1785,846930886,0.0891096,90,174.188,0.0366407
8089,40.2184,1804289383,0.0890321,90,160.839,0.0233604
8090,40.2514,1365180540,0.0889703,180,0,0
8091,40.2515,1540383426,0.0889809,180,0,0
8092,40.2539,304089172,0.0889867,180,4.67368e-310,4.67368e-310
8093,40.2545,1303455736,0.0889963,180,0,0
8094,40.2547,2044897763,0.0890068,180,0,0
8095,40.2548,424238335,0.0890176,180,0,0
8096,40.2558,783368690,0.0890264,180,0,0
8097,40.2565,1649760492,0.0890359,180,6.20153e-91,1.17119e+166
8098,40.2568,1350490027,0.0890462,180,0,0
8099,40.2574,1967513926,0.0890559,180,0,0
8100,40.2576,1102520059,0.0890664,180,0,0
8101,40.258,1025202362,0.0890765,180,0,0
8102,40.2584,719885386,0.0890867,180,0,0
8103,40.2587,1189641421,0.089097,180,0,0
8104,40.2596,596516649,0.089106,180,0,0
8105,40.2706,1714636915,0.0890927,90,198.918,-0.0260481
8106,40.2738,1681692777,0.0890964,90,185.999,0.0553489
8107,40.2748,1957747793,0.0891054,90,211.712,-0.0717285
8108,40.2785,846930886,0.0891082,90,172.876,0.0363914
8109,40.3184,1804289383,0.0890308,90,159.529,0.0233576
8110,40.3514,1365180540,0.0889692,180,0,0
8111,40.3515,1540383426,0.0889798,180,0,0
8112,40.3539,304089172,0.0889856,180,4.67368e-310,4.67368e-310
8113,40.3545,1303455736,0.0889951,180,0,0
8114,40.3547,2044897763,0.0890056,180,0,0
8115,40.3548,424238335,0.0890164,180,0,0
8116,40.3558,783368690,0.0890251,180,0,0
8117,40.3565,1649760492,0.0890347,180,6.20153e-91,1.17119e+166
8118,40.3568,1350490027,0.0890449,180,0,0
8119,40.3574,1967513926,0.0890546,180,0,0
8120,40.3576,1102520059,0.0890651,180,0,0
8121,40.358,1025202362,0.0890752,180,0,0
8122,40.3584,719885386,0.0890853,180,0,0
8123,40.3587,1189641421,0.0890956,180,0,0
8124,40.3596,596516649,0.0891046,180,0,0
8125,40.3706,1714636915,0.0890913,90,197.615,-0.0253593
8126,40.3738,1681692777,0.089095,90,184.544,0.0310035
8127,40.3748,1957747793,0.0891039,90,210.4,-0.0723148
8128,40.3785,846930886,0.0891068,90,171.565,0.0361139
8129,40.4184,1804289383,0.0890296,90,158.218,0.0233524
8130,40.4514,1365180540,0.0889681,180,0,0
8131,40.4515,1540383426,0.0889787,180,0,0
8132,40.4539,304089172,0.0889845,180,4.67368e-310,4.67368e-310
8133,40.4545,1303455736,0.088994,180,0,0
8134,40.4547,2044897763,0.0890044,180,0,0
8135,40.4548,424238335,0.0890152,180,0,0
8136,40.4558,783368690,0.0890239,180,0,0
8137,40.4565,1649760492,0.0890334,180,6.20153e-91,1.17119e+166
8138,40.4568,1350490027,0.0890437,180,0,0
8139,40.4574,1967513926,0.0890533,180,0,0
8140,40.4576,1102520059,0.0890638,180,0,0
8141,40.458,1025202362,0.0890738,180,0,0
8142,40.4584,719885386,0.089084,180,0,0
8143,40.4587,1189641421,0.0890942,180,0,0
8144,40.4596,596516649,0.0891032,180,0,0
8145,40.4706,1714636915,0.0890899,90,196.168,-0.0285888
8146,40.4738,1681692777,0.0890937,90,183.089,-0.00341154
8147,40.4748,1957747793,0.0891025,90,208.944,-0.08421
8148,40.4785,846930886,0.0891053,90,170.108,0.0107752
8149,40.5184,1804289383,0.0890284,90,156.907,0.0233515
8150,40.5514,1365180540,0.088967,180,0,0
8151,40.5515,1540383426,0.0889776,180,0,0
8152,40.5539,304089172,0.0889833,180,4.67368e-310,4.67368e-310
8153,40.5545,1303455736,0.0889929,180,0,0
8154,40.5547,2044897763,0.0890033,180,0,0
8155,40.5548,424238335,0.089014,180,0,0
8156,40.5558,783368690,0.0890227,180,0,0
8157,40.5565,1649760492,0.0890322,180,6.20153e-91,1.17119e+166
8158,40.5568,1350490027,0.0890424,180,0,0
8159,40.5574,1967513926,0.0890521,180,0,0
8160,40.5576,1102520059,0.0890625,180,0,0
8161,40.558,1025202362,0.0890725,180,0,0
8162,40.5584,719885386,0.0890826,180,0,0
8163,40.5587,1189641421,0.0890928,180,0,0
8164,40.5596,596516649,0.0891018,180,0,0
8165,40.5706,1714636915,0.0890886,90,194.867,0.00215769
8166,40.5738,1681692777,0.0890923,90,181.926,0.0376591
8167,40.5748,1957747793,0.0891011,90,207.781,0.000763433
8168,40.5785,846930886,0.0891039,90,168.942,0.0361777
8169,40.6184,1804289383,0.0890271,90,155.596,0.023345
8170,40.6514,1365180540,0.088966,180,0,0
8171,40.6515,1540383426,0.0889765,180,0,0
8172,40.6539,304089172,0.0889822,180,4.67368e-310,4.67368e-310
8173,40.6545,1303455736,0.0889917,180,0,0
8174,40.6547,2044897763,0.0890021,180,0,0
8175,40.6548,424238335,0.0890129,180,0,0
8176,40.6558,783368690,0.0890215,180,0,0
8177,40.6565,1649760492,0.089031,180,6.20153e-91,1.17119e+166
8178,40.6568,1350490027,0.0890412,180,0,0
8179,40.6574,1967513926,0.0890508,180,0,0
8180,40.6576,1102520059,0.0890612,180,0,0
8181,40.658,1025202362,0.0890712,180,0,0
8182,40.6584,719885386,0.0890813,180,0,0
8183,40.6587,1189641421,0.0890914,180,0,0
8184,40.6596,596516649,0.0891004,180,0,0
8185,40.6706,1714636915,0.0890872,90,193.709,0.00109409
8186,40.6738,1681692777,0.0890909,90,180.615,0.0281821
8187,40.6748,1957747793,0.0890997,90,206.473,-0.0246947
8188,40.6785,846930886,0.0891025,90,167.63,0.0359003
8189,40.7184,1804289383,0.0890259,90,154.285,0.0233445
8190,40.7514,1365180540,0.0889649,180,0,0
8191,40.7515,1540383426,0.0889754,180,0,0
8192,40.7539,304089172,0.0889811,180,4.67368e-310,4.67368e-310
8193,40.7545,1303455736,0.0889906,180,0,0
8194,40.7547,2044897763,0.089001,180,0,0
8195,40.7548,424238335,0.0890117,180,0,0
8196,40.7558,783368690,0.0890203,180,0,0
8197,40.7565,1649760492,0.0890297,180,6.20153e-91,1.17119e+166
8198,40.7568,1350490027,0.0890399,180,0,0
8199,40.7574,1967513926,0.0890495,180,0,0
8200,40.7576,1102520059,0.0890599,180,0,0
8201,40.758,1025202362,0.0890698,180,0,0
8202,40.7584,719885386,0.0890799,180,0,0
8203,40.7587,1189641421,0.08909,180,0,0
8204,40.7596,596516649,0.089099,180,0,0
8205,40.7706,1714636915,0.0890858,90,192.406,0.0114679
8206,40.7738,1681692777,0.0890895,90,179.305,0.0264764
8207,40.7748,1957747793,0.0890984,90,205.164,-0.0411111
8208,40.7785,846930886,0.0891011,90,166.318,0.0356015
8209,40.8184,1804289383,0.0890247,90,152.975,0.0233385
8210,40.8514,1365180540,0.0889638,180,0,0
8211,40.8515,1540383426,0.0889744,180,0,0
8212,40.8539,304089172,0.08898,180,4.67368e-310,4.67368e-310
8213,40.8545,1303455736,0.0889895,180,0,0
8214,40.8547,2044897763,0.0889998,180,0,0
8215,40.8548,424238335,0.0890105,180,0,0
8216,40.8558,783368690,0.0890191,180,0,0
8217,40.8565,1649760492,0.0890285,180,6.20153e-91,1.17119e+166
8218,40.8568,1350490027,0.0890387,180,0,0
8219,40.8574,1967513926,0.0890483,180,0,0
8220,40.8576,1102520059,0.0890586,180,0,0
8221,40.858,1025202362,0.0890685,180,0,0
8222,40.8584,719885386,0.0890786,180,0,0
8223,40.8587,1189641421,0.0890887,180,0,0
8224,40.8596,596516649,0.0890976,180,0,0
8225,40.8706,1714636915,0.0890845,90,190.958,-0.0220326
8226,40.8738,1681692777,0.0890882,90,177.993,0.0248256
8227,40.8748,1957747793,0.089097,90,203.711,-0.0799702
8228,40.8785,846930886,0.0890997,90,164.86,0.00814262
8229,40.9184,1804289383,0.0890235,90,151.664,0.0233382
8230,40.9514,1365180540,0.0889628,180,0,0
8231,40.9515,1540383426,0.0889733,180,0,0
8232,40.9539,304089172,0.088979,180,4.67368e-310,4.67368e-310
8233,40.9545,1303455736,0.0889884,180,0,0
8234,40.9547,2044897763,0.0889987,180,0,0
8235,40.9548,424238335,0.0890093,180,0,0
8236,40.9558,783368690,0.0890179,180,0,0
8237,40.9565,1649760492,0.0890273,180,6.20153e-91,1.17119e+166
8238,40.9568,1350490027,0.0890374,180,0,0
8239,40.9574,1967513926,0.089047,180,0,0
8240,40.9576,1102520059,0.0890573,180,0,0
8241,40.958,1025202362,0.0890672,180,0,0
8242,40.9584,719885386,0.0890773,180,0,0
8243,40.9587,1189641421,0.0890873,180,0,0
8244,40.9596,596516649,0.0890962,180,0,0
